mapblklot,analysis_neighborhood,SDB_2016_5Plus,Env_1000_Area_Height
4065029,Potrero Hill,1,32.08603207752168
6176001C,Visitacion Valley,0,7.851898002656723
5641010,Bernal Heights,0,7.212800120727614
4031018,Potrero Hill,0,4.98568170870551
5991005,Portola,1,10.00002819036911
7044C021,Outer Mission,0,8.750013988922019
3595031,Mission,1,47.0773146519506
6958022,Outer Mission,0,5.050108084983185
6124006A,Portola,1,12.17508946814447
7120016,Oceanview/Merced/Ingleside,1,9.999891800695252
5949008,Excelsior,1,9.999848031749233
5939002,Excelsior,1,12.000001500748137
5338030,Bayview Hunters Point,1,16.999967049157277
6178012,Visitacion Valley,1,10.000059595714177
6485025,Excelsior,1,11.894608309519834
5738001B,Bernal Heights,0,6.99993038801735
6233055,Visitacion Valley,1,15.000625309944718
3211005O,Outer Mission,1,9.907856849225578
4065022,Potrero Hill,1,9.99998715016662
6490006,Excelsior,1,17.8001133619846
7070044,Oceanview/Merced/Ingleside,0,7.471353095452558
5636022,Bernal Heights,1,9.00101291887242
6091008,Excelsior,1,10.205635536884591
5473018,Portola,1,11.008685098406643
6406025,Excelsior,1,12.957781753837727
5361027,Bayview Hunters Point,1,15.000001927620687
6481024,Excelsior,1,12.15207224787671
5926009,Portola,1,11.999988754872208
5996037,Portola,0,8.000010135651815
6283011A,Excelsior,1,10.000208103505043
7011006,Oceanview/Merced/Ingleside,0,8.058054326789005
5735019,Bernal Heights,1,109.76372062996666
3148003,Outer Mission,1,10.000061985499173
5964008,Excelsior,1,11.99999587581835
5964033,Excelsior,0,7.346871923641308
4282A001,Potrero Hill,1,12.149432737327286
6252008B,Visitacion Valley,0,8.999942155479165
7002026,Oceanview/Merced/Ingleside,1,9.999973357068468
6208055,Visitacion Valley,1,9.999944078369285
6459038,Excelsior,1,19.555293281301992
4148016,Mission,0,7.999908266212645
5339015A,Bayview Hunters Point,1,9.999947717644854
6131061,Portola,1,12.000007194736513
7109033,Outer Mission,1,20.00002066642823
6319007,Visitacion Valley,1,10.524972059969134
7090008,Oceanview/Merced/Ingleside,1,10.038659146565724
6453002,Excelsior,1,14.444545879561371
4275004,Mission,1,12.03658683801355
7129029,Oceanview/Merced/Ingleside,1,13.841261867217762
3510012,South of Market,1,24.274012009234905
5409005,Bayview Hunters Point,1,10.000006006781721
6276027,Excelsior,1,10.000079102842932
6439005,Excelsior,1,13.534889015246168
0834012,Hayes Valley,1,50.63673838143949
0180012A,Chinatown,1,9.541366703242968
5326022,Bayview Hunters Point,1,10.00006543382856
5716001,Bernal Heights,0,6.9098116589303205
5514027,Bernal Heights,0,7.461707233584599
4160026,Potrero Hill,1,9.929634559570244
4038014B,Potrero Hill,0,7.499967016460538
5069022,Bayview Hunters Point,1,12.667936788665395
7046B020,Outer Mission,0,8.811034806312797
3639025,Mission,1,41.13333397646473
0303002A,Tenderloin,1,41.12806351518995
5338032,Bayview Hunters Point,1,10.000088604622151
5258025,Bayview Hunters Point,1,12.000074864802379
5897021,Excelsior,1,10.411408291715684
0302005,Tenderloin,1,10.527957180144927
6084003,Excelsior,1,10.000114370365152
5891020,Excelsior,0,7.499977331387823
7006042,Oceanview/Merced/Ingleside,0,5.500008322266431
6007037,Excelsior,1,9.999969495645203
3767306,Financial District/South Beach,1,82.30018040399169
0112004,Financial District/South Beach,1,39.04755368181694
5619035A,Bernal Heights,0,6.642048431602044
4591B018,Bayview Hunters Point,0,2.4746726215017714
7015028,Oceanview/Merced/Ingleside,1,11.250072122124227
6172025,Portola,1,11.913587417491502
7089011,Oceanview/Merced/Ingleside,1,10.025483938560264
5381023,Bayview Hunters Point,1,9.671974069716411
4027024,Potrero Hill,1,10.866468015006252
6466009,Excelsior,1,12.000083029253426
3616212,Mission,1,43.0536899976904
6574017,Bernal Heights,1,16.734742834016757
6048014,Portola,1,16.000124044255703
6577021,Noe Valley,1,11.36455958404018
5900047,Portola,1,11.800166054628919
5323013,Bayview Hunters Point,1,13.74998686517306
5946034,Excelsior,1,9.999922270500853
5675012,Bernal Heights,1,9.929355621172192
7140035A,Outer Mission,0,0.023395507224119497
3753130,South of Market,1,19.233234959388472
3756045,South of Market,1,14.535884563677556
3788045,Financial District/South Beach,1,76.05555561648357
6958046,Outer Mission,1,9.827525738473177
3609025,Mission,1,10.604817717299257
5311015,Bayview Hunters Point,1,10.000044603619644
4211017A,Mission,0,7.424976256205322
5072021,Bayview Hunters Point,1,9.99998133658357
6519033,Mission,1,15.312422866703756
5612016,Bernal Heights,0,7.0000453694409
5324004,Bayview Hunters Point,1,9.999951791685934
5918014,Portola,1,12.985929109447564
7075026,Oceanview/Merced/Ingleside,1,10.000058341924143
6752049,Outer Mission,1,9.710963881721383
5744072,Bernal Heights,1,10.000172093580105
5958008,Excelsior,1,10.000023656694486
7069010B,Oceanview/Merced/Ingleside,1,9.910157320382261
4148035,Mission,1,10.999967337445687
3640070,Mission,1,12.748745196811882
5307019,Bayview Hunters Point,1,20.06154423662084
5340001,Bayview Hunters Point,1,9.999984385499268
6795A027,Outer Mission,1,9.845687853924998
4209030,Mission,1,10.399968553598537
4144005,Mission,1,10.999984224264427
7106012,Oceanview/Merced/Ingleside,1,12.465129360679297
5677016,Bernal Heights,0,8.45420003069257
7064A029,Outer Mission,1,10.962287161929952
5673029,Bernal Heights,0,7.479888218787264
5329017,Bayview Hunters Point,1,10.00008346047697
7064013,Outer Mission,0,7.157462400681948
6312002,Visitacion Valley,0,8.599990131595929
5428D022,Bayview Hunters Point,1,9.749988478763104
5739026,Bernal Heights,0,7.193986905618695
6362012,Visitacion Valley,0,5.500000332712052
6995034,Oceanview/Merced/Ingleside,1,9.999990310661547
6006039,Excelsior,0,5.000039946669358
7046B005,Outer Mission,0,8.72555758687386
4938003,Bayview Hunters Point,1,10.000120161202856
5992A037,Portola,1,9.999977851409767
7133011,Oceanview/Merced/Ingleside,1,10.000166064210017
0178002,Chinatown,1,47.368797321328216
7031009B,Outer Mission,1,10.000116975373677
5963018,Excelsior,1,9.37393424573087
7096A035,Outer Mission,1,10.501148390747547
5846015,Portola,1,401.496368554641
3974001,Mission,1,10.155993381291111
4711167,Bayview Hunters Point,0,22.74619111060118
5522003,Bernal Heights,0,7.871044399096287
6275036,Excelsior,1,10.000051847111127
5871009A,Excelsior,1,10.999946255232247
7160012,Outer Mission,1,14.09555833887607
4941033,Bayview Hunters Point,1,10.000042708983901
4159018,Potrero Hill,1,10.019767060949206
7108047,Oceanview/Merced/Ingleside,1,10.095520121044792
5545005,Bernal Heights,0,7.87776306847082
4024003,Mission,1,10.082625299996876
5638032,Bernal Heights,0,7.234060245308245
6594009,Noe Valley,1,11.384167345307592
4591B097,Bayview Hunters Point,0,2.1902775895767186
5947040,Excelsior,1,10.06476844611797
5720023,Bernal Heights,1,10.000007332627826
5067A005A,Visitacion Valley,1,9.623170755652424
5922005A,Portola,1,11.999997730194782
4085011,Mission,1,10.383069065942324
4720091,Bayview Hunters Point,0,3.7565860331608705
0157048,Nob Hill,1,11.425016103999308
7040A003,Outer Mission,0,7.999967940446946
0733042,Western Addition,0,3.7581116404217325
5657043,Bernal Heights,1,9.880104247473616
5067010C,Visitacion Valley,1,12.306830687770882
6513063,Mission,0,7.383998976656033
5872064,Excelsior,1,10.428529558405845
5015018,Bayview Hunters Point,1,10.064656501349626
6011033,Excelsior,0,7.500139240332759
5297001A,Bayview Hunters Point,0,7.499924782995416
7096A038,Outer Mission,1,10.283262308321051
4969043,Bayview Hunters Point,1,10.02591959599313
3975013,Mission,1,10.098013462208412
0162016,Chinatown,1,19.50004930026815
3637009,Mission,1,15.312499800820564
5948026C,Excelsior,1,10.017252651969988
5393015,Bayview Hunters Point,1,9.480013802334168
6282002A,Excelsior,1,10.013350969969778
5978025,Portola,1,11.981649823776586
3211027,Outer Mission,1,13.644291563379863
4942001,Bayview Hunters Point,1,10.009567159782069
7062028,Oceanview/Merced/Ingleside,1,9.999894347126357
3596087A,Mission,1,10.999911292209202
3749505,Financial District/South Beach,1,55.17091482360164
6472093,Excelsior,1,9.228310639853014
6532021,Mission,1,17.67188850015836
5726005,Bernal Heights,0,6.999981803898717
5383021C,Bayview Hunters Point,1,11.033933268732136
6720024,Bernal Heights,0,7.036259696842737
4101036,Potrero Hill,1,9.999924326107699
0040018,North Beach,1,48.14770374746988
6077029,Excelsior,1,9.999989500896517
6446024,Excelsior,1,9.054553558559718
3207024,Outer Mission,1,10.620139554931887
5645005,Bernal Heights,0,7.629419532954342
5895020,Excelsior,1,10.999993619119225
0181039,Nob Hill,0,7.475258335555137
3513045,Mission,0,7.749893469670477
5067008A,Visitacion Valley,1,9.45874786649446
5322008,Bayview Hunters Point,1,10.000091267836291
6304009,Visitacion Valley,1,10.566599853417094
6251005,Visitacion Valley,1,16.484073864814302
7047026,Oceanview/Merced/Ingleside,1,9.94623582706711
6094013C,Excelsior,1,10.000002604703305
7048011,Oceanview/Merced/Ingleside,1,10.024768535764064
5659025,Bernal Heights,0,7.062868423490201
5744005,Bernal Heights,0,6.000199451437913
4159004,Potrero Hill,1,10.038651786290885
3552002,Mission,1,15.151226157398387
6567008,Mission,0,6.076551023696678
7085042A,Oceanview/Merced/Ingleside,0,7.499978356706495
3646025,Mission,1,11.20604332695609
0151016,Nob Hill,0,8.859199262640903
5703013,Bernal Heights,0,7.194102987893439
0340015,Tenderloin,1,98.58039901181516
6338023,Excelsior,1,9.999963599783511
5975015,Portola,1,11.966938940238895
5398013,Bayview Hunters Point,0,8.273354354292106
6173020,Visitacion Valley,0,8.746596695344255
5505001,Bernal Heights,0,7.913191077722968
5070006,Bayview Hunters Point,1,9.999938084150202
5428E002,Bayview Hunters Point,1,9.750016157881763
3144C014,Outer Mission,1,9.786576311703946
6309016A,Visitacion Valley,1,10.122637542639124
5319056,Bayview Hunters Point,1,9.79245520495653
5323005,Bayview Hunters Point,1,10.000183222848777
4282A027,Potrero Hill,1,10.14670556048918
5428G001,Bayview Hunters Point,1,19.66469025453689
4144027,Mission,1,9.905940602188053
4720081,Bayview Hunters Point,0,3.692746060676671
4094033,Potrero Hill,1,9.974828554910953
3611027,Mission,1,18.374938785459015
5524005,Bernal Heights,1,10.899310344729004
6482039,Excelsior,1,14.000035666956114
0305016,Tenderloin,1,41.177505341672756
6079026,Excelsior,1,10.000008035171627
4078009,Mission,1,9.99991910126946
4792025A,Bayview Hunters Point,1,10.000250989721472
5328023,Bayview Hunters Point,1,10.000095104578525
6007027A,Excelsior,1,10.00004301800907
4002025,Potrero Hill,1,9.398788960575333
4624023,Bayview Hunters Point,1,63.00265752547607
5397011,Bayview Hunters Point,1,9.25967410197724
6023030,Excelsior,0,7.499982266040222
4991272,Bayview Hunters Point,1,10.310897875610616
4150020,Mission,1,10.51652314948142
5435002I,Bayview Hunters Point,1,9.972651793489572
2347032,West of Twin Peaks,1,10.389669106387437
3797004,Mission Bay,1,96.38938872565113
5717034,Bernal Heights,1,10.800319078193203
6432001,Excelsior,1,27.046051813160382
6020012,Excelsior,1,9.999992201888432
6990046,Oceanview/Merced/Ingleside,1,23.000074696956144
0270012,Financial District/South Beach,1,12.000096625151034
3617068,Mission,1,9.000025122179114
7090017A,Oceanview/Merced/Ingleside,1,10.056090357232325
6148018,Portola,1,9.72421553376007
5404044,Bayview Hunters Point,1,10.001323359391629
5539031,Bernal Heights,0,7.840553508537094
3577063,Mission,1,11.449607518947989
4967017,Bayview Hunters Point,1,9.37293579224131
6448015,Excelsior,1,10.173609150089622
6017015,Excelsior,1,9.995834808178847
0287012,Financial District/South Beach,1,23.399981395011075
7122012,Oceanview/Merced/Ingleside,0,7.825661538721695
6279010,Excelsior,1,10.069926328818067
6321012,Visitacion Valley,1,10.367259581700873
3607069,Mission,1,11.310775401020255
7028A030,Outer Mission,1,11.482892377645648
6529018,Mission,1,13.287044198977497
5892012,Excelsior,1,11.000056134066003
6526016,Mission,1,14.854422354658666
5967009,Excelsior,1,10.024714394207125
6436028,Excelsior,1,13.57601513081201
7032A045,Outer Mission,1,10.117139492329278
5661036,Bernal Heights,0,7.018221617559955
7135040,Oceanview/Merced/Ingleside,0,6.999998475432877
5618029,Bernal Heights,0,6.832583835760102
7042B003,Outer Mission,1,10.043238753056198
5528004,Bernal Heights,0,6.995351108993809
6037013,Portola,0,6.830134667527335
4711160,Bayview Hunters Point,0,40.792656707249435
4095077,Potrero Hill,1,20.159201571626667
4973025,Bayview Hunters Point,1,10.027174546154317
6167036,Visitacion Valley,0,7.500382231316126
5384C014A,Bayview Hunters Point,1,13.409634691101974
5409014,Bayview Hunters Point,1,10.0001442284172
6022028,Excelsior,1,10.000066781317063
6018010,Excelsior,1,10.000085866703802
6484009,Excelsior,1,13.412898944821876
4025011,Mission,1,9.999995604727392
6493011,Excelsior,0,7.99998193571727
6082004,Excelsior,1,10.00005727626223
7119035,Oceanview/Merced/Ingleside,1,9.90855224981308
6778010,Outer Mission,1,12.59351069436717
6309096,Visitacion Valley,1,13.011328274987056
3987024,Potrero Hill,1,45.77146413220952
6721009,Outer Mission,1,11.245068609294893
5860019,Portola,0,7.813966025644035
6274015,Excelsior,1,9.824831098752744
5978022,Portola,0,8.240028623902711
6192069,Visitacion Valley,1,9.963782689363585
5539022,Bernal Heights,0,7.053003125066995
6358002,Visitacion Valley,0,5.8140857908238575
5884026,Portola,1,20.93935433605347
4262015,Mission,0,7.4999714927710315
7003037,Oceanview/Merced/Ingleside,1,10.000001935046763
4175499,Potrero Hill,1,2163.313705828156
3733107,South of Market,1,249.8670013789536
3180214,West of Twin Peaks,1,2869.1488081860584
5092015,Bayview Hunters Point,1,12.361933461312262
6490039,Excelsior,1,11.102837707235743
4756021A,Bayview Hunters Point,1,10.000048462093881
6795D038,Outer Mission,1,9.999994209467797
5624020,Bernal Heights,1,9.028718997044411
5941009,Excelsior,1,11.99997820352108
7010019A,Oceanview/Merced/Ingleside,0,7.500049882163791
6275041,Excelsior,1,10.039338192171368
6799039,Outer Mission,0,7.0048646163697015
0156029,Nob Hill,0,8.970001492974644
4759016,Bayview Hunters Point,1,10.000088378644735
6348001E,Excelsior,1,10.000177450911666
4011010,Potrero Hill,0,8.695545484226193
0315021,Tenderloin,1,33.92406435285104
4219048,Potrero Hill,1,10.000085341392372
3757029,South of Market,1,15.662949235811698
5910026,Excelsior,1,12.046239106135065
5528008,Bernal Heights,0,4.861342651497824
4645010,Bayview Hunters Point,0,198.93463879395398
4084032,Mission,1,12.459343066512684
6413018,Excelsior,1,10.00017702677067
6780051,Outer Mission,0,8.469246206213084
5827022,Bernal Heights,0,7.000009694636352
0335002C,Tenderloin,1,31.628420384003313
7030040,Outer Mission,1,23.94545296338477
6083006B,Excelsior,0,4.627977768399161
5887003,Excelsior,0,7.695360101027511
6691008,Bernal Heights,1,10.139475388594672
7056028F,Oceanview/Merced/Ingleside,1,12.499993613673622
7008002,Oceanview/Merced/Ingleside,1,10.132035423279216
7130024,Oceanview/Merced/Ingleside,1,11.443990007589626
3517026,South of Market,0,6.299925423185072
5402011,Bayview Hunters Point,1,10.000281168988453
5392052,Bayview Hunters Point,0,6.855295796699882
6092007C,Excelsior,1,10.000019514109242
7061028,Oceanview/Merced/Ingleside,1,10.000034896822406
7046B015,Outer Mission,0,8.685882414120217
3521003,Mission,1,20.23381550916176
6511031A,Mission,1,13.49996564935121
5746026,Bernal Heights,1,9.999922293775363
6373020,Visitacion Valley,0,5.813999380604004
3212012D,Outer Mission,1,13.459556765225363
7116011,Oceanview/Merced/Ingleside,1,10.089928406786534
5517007,Bernal Heights,0,7.50930010656068
5835015,Bernal Heights,1,13.10797375093224
6798027,Outer Mission,1,9.996177871748625
6309D017,Visitacion Valley,1,10.758151706053576
5729005,Bernal Heights,0,6.999939547964901
6524014A,Mission,0,4.040419353040276
6204025,Visitacion Valley,1,10.017984119827265
7173036,Outer Mission,1,10.002198438962033
6971B033,Outer Mission,1,9.631882116719542
5355041,Bayview Hunters Point,0,8.550817304144312
4218055,Potrero Hill,0,7.9291658606909765
6006036,Excelsior,1,10.000094973946373
5634010,Bernal Heights,0,6.7209970119323925
3641001A,Mission,1,11.096383245726752
4160031B,Potrero Hill,1,9.999907604476716
6171036,Portola,1,18.99995408190383
4991025,Bayview Hunters Point,1,10.016940422544364
5381031,Bayview Hunters Point,1,10.314040471149656
4996018,Bayview Hunters Point,1,9.99997800480497
5067009B,Visitacion Valley,1,9.534502442838509
5325014,Bayview Hunters Point,1,10.000009190478876
5662006,Bernal Heights,1,9.170970040139226
6042036,Portola,1,24.0000246903324
3153008,Outer Mission,1,16.014581069235085
6953065,Outer Mission,1,17.62489463288577
6347011,Excelsior,1,10.000068250050779
7004030,Oceanview/Merced/Ingleside,1,10.000072570625193
4146004,Mission,1,9.999879116268039
0742013,Tenderloin,0,4.526618220471633
5961001,Excelsior,0,8.238685423843135
5724025,Bernal Heights,0,6.896009688209527
1087010,Lone Mountain/USF,1,9.999419482216528
5318035,Bayview Hunters Point,1,16.24997233668723
6257024,Visitacion Valley,0,7.515208973438389
5986021,Portola,0,6.9957128881900825
6164033,McLaren Park,0,8.447944747082662
7100044,Outer Mission,0,7.899996061257473
6516027,Mission,1,28.788494185672135
5322015,Bayview Hunters Point,1,10.000028407351158
5896011,Excelsior,1,10.127750494907158
7086031,Oceanview/Merced/Ingleside,1,10.000063446796513
4809032,Bayview Hunters Point,1,9.98781210910571
5895008,Excelsior,1,11.008272574562953
6781031,Outer Mission,1,10.462240154787382
6527037,Mission,1,14.200020802593631
7114075,Oceanview/Merced/Ingleside,1,12.41742814879421
5334032,Bayview Hunters Point,1,10.000035697819865
0159034,Chinatown,0,5.6070265011852864
5992001,Portola,1,383.406199260896
4004001,Potrero Hill,1,11.447492578998707
5309029A,Bayview Hunters Point,1,9.999944784459903
5327003,Bayview Hunters Point,1,9.608285106986427
5626026,Bernal Heights,0,7.000059748672167
0346016,Tenderloin,1,50.41635365972767
5887006,Excelsior,1,9.388369915781958
4591B005,Bayview Hunters Point,0,2.001198057642751
5543009,Bernal Heights,1,9.999991547986374
6005016,Excelsior,1,9.999982995339929
0130011,Chinatown,0,6.7260295138508015
0151033,Nob Hill,0,5.520082901157506
7147032,Oceanview/Merced/Ingleside,1,25.122579814540707
0192012,Chinatown,0,7.624611396196608
7331081,Lakeshore,0,6.098791592305824
4275001C,Mission,0,6.497283247323256
0224001,Chinatown,1,27.43045076174418
4108003M,Potrero Hill,1,14.50745768107198
5996004A,Portola,0,6.500019853077643
5353001D,Bayview Hunters Point,0,7.285488077780758
4591B002,Bayview Hunters Point,0,2.0011674752297632
6446021,Excelsior,1,10.654916324679183
5894034,Excelsior,1,10.999993134606822
5319017,Bayview Hunters Point,1,9.99993086336405
3148017A,Outer Mission,0,7.499881832096906
6500026,Excelsior,1,11.529098628873205
5501046,Bernal Heights,1,10.329325764436335
5672011,Bernal Heights,0,6.533352771442108
4114009,Potrero Hill,1,179.43722703574113
5745004,Bernal Heights,0,7.547259487385473
3569045,Mission,0,8.854917096073295
7047017,Oceanview/Merced/Ingleside,1,9.989373949560129
5877041,Portola,0,8.754826063209512
5383020C,Bayview Hunters Point,1,11.933365358425984
7127029,Oceanview/Merced/Ingleside,1,10.14173540378036
3211019,Outer Mission,1,13.454303603676774
7047014,Oceanview/Merced/Ingleside,1,10.005867219941017
5697043,Bernal Heights,0,5.599986815074266
6571053,Mission,1,222.40179008109862
3754049,South of Market,1,46.119468292140006
5655029,Bernal Heights,1,12.000122666398722
3728099,South of Market,0,8.809523924186365
4161020,Potrero Hill,1,10.043772798907911
5946038,Excelsior,1,10.00006277517584
7146024,Outer Mission,1,11.264563711754507
6018018,Excelsior,1,9.935940718156628
3779075,South of Market,1,22.452365709191568
5327037,Bayview Hunters Point,1,10.000014903461816
0274007,Nob Hill,1,36.22618071047977
3775004,Financial District/South Beach,1,44.93777280547915
5384C006A,Bayview Hunters Point,1,9.88449819308198
6636001,Noe Valley,1,14.554801236128231
6720061,Bernal Heights,1,17.28213135561173
6414016,Excelsior,1,10.000293419115534
4940026,Bayview Hunters Point,0,7.5000292581725745
6422045,Excelsior,1,19.77970274359421
6970032,Outer Mission,1,9.359669244900031
0176015,Chinatown,0,7.938526859252782
4206030,Mission,1,10.39996881806141
6007021,Excelsior,1,9.999918826832573
5938022,Excelsior,1,12.290484984689984
6418004,Excelsior,1,10.021454606901882
7046A027,Outer Mission,1,37.96761654193315
0037004,North Beach,1,176.51475743085956
5532009,Bernal Heights,1,9.026227203785009
4147001,Mission,1,26.400010695898732
5615025,Bernal Heights,0,7.000113032275509
5876023,Portola,1,9.117420385831556
4069024A,Potrero Hill,1,9.995233929141778
6238021,Visitacion Valley,1,10.025214189759362
3148014,Outer Mission,1,9.999890857999675
5811029,Bernal Heights,0,7.0004476365286035
4283B022,Potrero Hill,0,3.6268529615939387
6473038,Excelsior,1,23.558460074335457
7054069,Oceanview/Merced/Ingleside,1,10.000105414386285
3614028,Mission,1,17.254433668991837
0321026,Tenderloin,0,2.7450813153304527
6178044,Visitacion Valley,1,19.780033770006188
5836007,Bernal Heights,1,14.123165476381384
4218036,Potrero Hill,1,13.33211181314399
6324033,Visitacion Valley,0,0.39998420692280057
4103030,Potrero Hill,1,10.064698978717514
6195010,Visitacion Valley,0,7.654764518798251
3634006,Mission,1,11.400033934105176
6087002C,Excelsior,1,10.000036773807246
6024027B,Excelsior,1,10.000035097059708
7134018,Oceanview/Merced/Ingleside,0,7.417783708746862
3642063,Mission,1,15.40002453101042
6349012,Excelsior,1,10.000097390177839
3511038,Mission,0,7.272008675293843
5709004,Bernal Heights,1,10.000053084803312
7072032,Oceanview/Merced/Ingleside,1,10.000079277420495
5671020,Bernal Heights,0,7.699963713706713
3555001,Mission,1,28.593605832704633
5832009,Bernal Heights,1,21.941299277370355
3762007,South of Market,1,33.62794281090411
5355024,Bayview Hunters Point,1,9.950840517278769
7043014A,Outer Mission,0,8.319970195732209
5740026,Bernal Heights,0,7.000062950223369
4030028,Potrero Hill,1,10.528060721989037
5725029,Bernal Heights,0,7.000014079133514
5575010,Bernal Heights,0,7.233079748197253
4031024,Potrero Hill,1,15.593645847167917
4073022,Potrero Hill,1,9.999985111338834
5961006,Excelsior,1,9.602463055670695
6751045,Outer Mission,0,7.500104832321509
5972033,Portola,1,13.350313980483426
7139007,Oceanview/Merced/Ingleside,1,12.49986108652479
6779002,Outer Mission,1,10.105183973832258
5428D041,Bayview Hunters Point,1,19.44926609939363
3210028,Outer Mission,1,13.257414764932042
6199010A,Visitacion Valley,1,24.67207409217203
5404001B,Bayview Hunters Point,0,7.500014378406442
3755017,South of Market,1,13.905005778677907
7010052,Oceanview/Merced/Ingleside,1,11.137990468881123
7002042,Oceanview/Merced/Ingleside,0,8.784635863648404
4145022,Mission,1,9.474871072978111
3983017,Potrero Hill,1,10.027561990596325
5871026A,Excelsior,1,10.930213163899616
6533042,Mission,1,11.500074986403124
3775070,Financial District/South Beach,1,12.725058289913143
5971010,Portola,1,9.996713264817343
6273003,Excelsior,1,10.000006572190541
0149029,Nob Hill,0,8.613746030732932
4644010B,Bayview Hunters Point,0,79.99989495998135
7116018,Oceanview/Merced/Ingleside,1,18.856960615467095
6420021,Excelsior,1,12.691948881185596
5653008,Bernal Heights,0,7.090001632442265
5397017,Bayview Hunters Point,0,8.91944609216028
5725023,Bernal Heights,0,7.000017764017594
5081001,Bayview Hunters Point,1,10.074726495665226
0224004,Chinatown,1,65.39683963088972
3725049,South of Market,0,64.00028451866449
6004068,Excelsior,1,9.89087315268299
6567021,Mission,0,7.610869581309563
6308002,Visitacion Valley,1,60.426253152308846
4073008,Potrero Hill,1,10.033688005124857
6993047,Oceanview/Merced/Ingleside,1,22.902688997258004
6304016,Visitacion Valley,1,10.56678889647001
4758041,Bayview Hunters Point,1,10.000078411676848
4146033,Mission,1,10.0778651222381
5439014B,Bayview Hunters Point,1,10.00005893461244
6490017F,Excelsior,0,7.939984431838335
5963020,Excelsior,1,9.302226969979712
5540027,Bernal Heights,1,10.03457137200858
0225023,Chinatown,1,16.751764226044326
6301013,Visitacion Valley,0,8.00006517740114
5290031,Bayview Hunters Point,1,9.976437207492411
5409004,Bayview Hunters Point,1,10.0000136813717
6661017,Bernal Heights,0,5.012631137293466
3787021,South of Market,1,14.439721137293105
7092077,Oceanview/Merced/Ingleside,1,13.600063613791415
3511040,Mission,1,16.47330438385065
6178013,Visitacion Valley,1,10.000068551900306
5904017,Excelsior,1,10.1095446982178
4099054,Potrero Hill,1,10.00000973713033
0327001,Financial District/South Beach,1,29.731610376024825
6534033,Mission,1,10.836534021870454
6955012,Outer Mission,1,16.309142985728492
0317011,Tenderloin,1,44.82374915842455
4072011,Potrero Hill,1,10.126237760364807
5670021,Bernal Heights,0,7.224056647950498
6968005,Outer Mission,0,8.161785709770896
6521006A,Mission,0,3.975035386799914
0676071,Pacific Heights,1,36.918625423135474
6800028,Outer Mission,1,9.223034083402347
5918010,Portola,0,8.099974435547226
6411007,Excelsior,1,10.063862219773107
5068001A,Visitacion Valley,1,11.58768522779963
3150020,Outer Mission,1,11.694533013225067
5639002,Bernal Heights,0,5.958652459504062
4787020,Bayview Hunters Point,1,15.000210892891028
5938007,Excelsior,1,12.000050853344455
5403046,Bayview Hunters Point,1,9.963966585373571
0149021,Nob Hill,1,14.599981085788011
6077025,Excelsior,1,9.999959839474563
4107011,Potrero Hill,1,10.27520847418258
5900014,Portola,1,10.209882026809842
5526036,Bernal Heights,1,9.199934797520294
0684042,Japantown,1,21.710000497184108
5260034,Bayview Hunters Point,1,20.19012142665025
6318018,Visitacion Valley,1,9.999983661066064
6968025,Outer Mission,0,7.500084345327591
5658005,Bernal Heights,0,7.000005820111815
6234033,Visitacion Valley,1,10.013558575925915
7032A046,Outer Mission,1,10.110100974775227
5946027,Excelsior,1,9.999992678279664
5947069,Excelsior,0,7.849175486320315
6957033,Outer Mission,0,8.600085222482438
5360002,Bayview Hunters Point,0,6.666609822287535
0193018,Chinatown,1,38.212387499445775
7097049,Outer Mission,1,10.360054494199794
6801005,Outer Mission,0,8.335120851058287
6998016,Oceanview/Merced/Ingleside,1,9.987065848848085
6534034,Mission,1,11.031427143472659
6094013B,Excelsior,1,10.000006913203887
6192032,Visitacion Valley,1,9.999977689822085
5684016,Bernal Heights,0,6.910539538616779
5337011,Bayview Hunters Point,1,9.971923312706192
7007040,Oceanview/Merced/Ingleside,1,10.000001500235863
4762008,Bayview Hunters Point,1,10.000105347612912
5710045,Bernal Heights,1,9.999985533769706
6345034,Excelsior,1,10.010709808427185
5686019,Bernal Heights,0,6.999974814441279
7109015,Outer Mission,0,8.042310296313847
3568065,Mission,1,16.33447621200876
5900A017,Portola,0,7.500113433092982
4009001C,Potrero Hill,0,7.394525255533617
7143027,Outer Mission,0,8.38852352715618
6439015,Excelsior,1,12.002045955335285
5996030,Portola,0,7.827916039076646
4758036,Bayview Hunters Point,1,12.000108972501822
3757011,South of Market,1,20.624882732442934
6238010,Visitacion Valley,1,10.000016563675093
3576026,Mission,0,8.87754233756463
6996043,Oceanview/Merced/Ingleside,1,9.999994998810296
4761011B,Bayview Hunters Point,1,10.00004252942546
6210045,Visitacion Valley,1,10.057299619774964
5069029,Bayview Hunters Point,1,12.407922154020984
6096027,McLaren Park,0,8.998086702799785
0131017,North Beach,1,10.189712983325482
4829022,Bayview Hunters Point,1,10.017075980799465
3784050,South of Market,1,30.937491907841498
2081001,Sunset/Parkside,1,37.85045582202233
3614004,Mission,1,19.60001431350912
6191025,Visitacion Valley,1,10.000046171016045
4277006A,Mission,0,7.067144887466699
5699010,Bernal Heights,0,7.000055781513828
4968011,Bayview Hunters Point,1,10.02591640349253
6082011,Excelsior,1,9.99998847576681
7018016,Oceanview/Merced/Ingleside,1,11.217024084059073
